VAR_COMPLETO;VAR;NUM_CATEGORIA;CATEGORIA
Poblacio.C5P5PV;C5P5PV;2203;San Martín, provincia de El Dorado
Poblacio.C5P5PV;C5P5PV;2204;San Martín, provincia de Huallaga
Poblacio.C5P5PV;C5P5PV;2205;San Martín, provincia de Lamas
Poblacio.C5P5PV;C5P5PV;2206;San Martín, provincia de Mariscal Caceres
Poblacio.C5P5PV;C5P5PV;2207;San Martín, provincia de Picota
Poblacio.C5P5PV;C5P5PV;2208;San Martín, provincia de Rioja
Poblacio.C5P5PV;C5P5PV;2209;San Martín, provincia de San Martín
Poblacio.C5P5PV;C5P5PV;2210;San Martín, provincia de Tocache
Poblacio.C5P5PV;C5P5PV;2299;San Martín, provincia no especificado
Poblacio.C5P5PV;C5P5PV;2301;Tacna, provincia de Tacna
Poblacio.C5P5PV;C5P5PV;2302;Tacna, provincia de Candarave
Poblacio.C5P5PV;C5P5PV;2303;Tacna, provincia de Jorge Basadre
Poblacio.C5P5PV;C5P5PV;2304;Tacna, provincia de Tarata
Poblacio.C5P5PV;C5P5PV;2399;Tacna, provincia no especificado
Poblacio.C5P5PV;C5P5PV;2401;Tumbes, provincia de Tumbes
Poblacio.C5P5PV;C5P5PV;2402;Tumbes, provincia de Contralmirante Villar
Poblacio.C5P5PV;C5P5PV;2403;Tumbes, provincia de Zarumilla
Poblacio.C5P5PV;C5P5PV;2499;Tumbes, provincia no especificado
Poblacio.C5P5PV;C5P5PV;2501;Ucayali, provincia de Coronel Portillo
Poblacio.C5P5PV;C5P5PV;2502;Ucayali, provincia de Atalaya
Poblacio.C5P5PV;C5P5PV;2503;Ucayali, provincia de Padre Abad
Poblacio.C5P5PV;C5P5PV;2504;Ucayali, provincia de Purús
Poblacio.C5P5PV;C5P5PV;2599;Ucayali, provincia no especificado
Poblacio.C5P6PV;C5P6PV;30;Continente de África
Poblacio.C5P6PV;C5P6PV;40;Continente América
Poblacio.C5P6PV;C5P6PV;50;Continente Asia
Poblacio.C5P6PV;C5P6PV;60;Continente Europa
Poblacio.C5P6PV;C5P6PV;70;Continente Oceanía y Otras Regiones Polares
Poblacio.C5P6PV;C5P6PV;99;Continente no especificado
Poblacio.C5P6PV;C5P6PV;101;Amazonas, provincia de Chachapoyas
Poblacio.C5P6PV;C5P6PV;102;Amazonas, provincia de Bagua
Poblacio.C5P6PV;C5P6PV;103;Amazonas, provincia de Bongara
Poblacio.C5P6PV;C5P6PV;104;Amazonas, provincia de Condorcanqui
Poblacio.C5P6PV;C5P6PV;105;Amazonas, provincia de Luya
